date_index,date,land,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_change_sum7d,confirmed_change_sum7d_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-05-19,2020-05-19,Bremen,1237,38,Bremen,HB,Bremen,420,682986,66.0,478.0,5.64,15.83,0.37,0.25,1.38,274.0,19.0,0.25,0,70,6.83,181.11,9.66,179.0,26.21,40.12,2.78,0.0,11.0,0.0,0.0,100.0,100.0,2.21,41,5.56,0.0
2020-05-20,2020-05-20,Bremen,1256,38,Bremen,HB,Bremen,420,682986,19.0,459.0,1.54,3.97,0.74,0.43,1.28,259.0,-15.0,0.23,0,71,6.83,183.89,2.78,179.0,26.21,37.92,-2.2,0.0,9.0,0.0,0.0,100.0,100.0,1.68,42,5.56,0.0
2020-05-21,2020-05-21,Bremen,1273,39,Bremen,HB,Bremen,420,682986,17.0,446.0,1.35,3.7,0.81,0.45,1.2,249.0,-10.0,0.22,1,72,6.83,186.38,2.49,169.0,24.74,36.46,-1.46,1.0,10.0,2.63,11.11,0.54,0.28,1.47,43,5.71,0.15
2020-05-22,2020-05-22,Bremen,1291,39,Bremen,HB,Bremen,420,682986,18.0,432.0,1.41,4.04,0.79,0.43,1.4,248.0,-1.0,0.21,0,73,6.83,189.02,2.64,162.0,23.72,36.31,-0.15,0.0,9.0,0.0,0.0,100.0,100.0,1.45,44,5.71,0.0
2020-05-23,2020-05-23,Bremen,1296,41,Bremen,HB,Bremen,420,682986,5.0,425.0,0.39,1.16,2.12,0.9,1.14,241.0,-7.0,0.21,0,74,6.83,189.75,0.73,146.0,21.38,35.29,-1.02,2.0,11.0,5.13,22.22,0.38,0.22,2.61,45,6.0,0.29
2020-05-24,2020-05-24,Bremen,1299,41,Bremen,HB,Bremen,420,682986,3.0,424.0,0.23,0.71,3.33,1.3,0.91,241.0,0.0,0.21,0,75,6.83,190.19,0.44,135.0,19.77,35.29,0.0,0.0,11.0,0.0,0.0,100.0,100.0,2.38,46,6.0,0.0
2020-05-25,2020-05-25,Bremen,1312,41,Bremen,HB,Bremen,420,682986,13.0,419.0,1.0,3.07,1.0,0.49,0.67,235.0,-6.0,0.2,0,76,6.83,192.09,1.9,141.0,20.64,34.41,-0.88,0.0,11.0,0.0,0.0,100.0,100.0,1.85,47,6.0,0.0
2020-05-26,2020-05-26,Bremen,1313,42,Bremen,HB,Bremen,420,682986,1.0,418.0,0.08,0.24,9.44,3.24,0.36,209.0,-26.0,0.17,0,77,6.83,192.24,0.15,76.0,11.13,30.6,-3.81,1.0,11.0,2.44,9.09,0.56,0.3,2.45,48,6.15,0.15
2020-05-27,2020-05-27,Bremen,1322,42,Bremen,HB,Bremen,420,682986,9.0,406.0,0.69,2.15,1.33,0.6,0.32,193.0,-16.0,0.16,0,78,6.83,193.56,1.32,66.0,9.66,28.26,-2.34,0.0,11.0,0.0,0.0,100.0,100.0,2.48,49,6.15,0.0
2020-05-28,2020-05-28,Bremen,1348,41,Bremen,HB,Bremen,420,682986,26.0,385.0,1.97,6.4,0.64,0.35,0.38,198.0,5.0,0.16,0,79,6.83,197.36,3.81,75.0,10.98,28.99,0.73,-1.0,9.0,-2.38,-9.09,0.0,0.0,1.42,50,6.0,-0.15
2020-05-29,2020-05-29,Bremen,1372,41,Bremen,HB,Bremen,420,682986,24.0,375.0,1.78,6.23,0.68,0.35,0.62,208.0,10.0,0.16,0,80,6.83,200.88,3.51,81.0,11.86,30.45,1.46,0.0,9.0,0.0,0.0,100.0,100.0,1.52,51,6.0,0.0
2020-05-30,2020-05-30,Bremen,1398,42,Bremen,HB,Bremen,420,682986,26.0,374.0,1.9,6.93,0.65,0.33,1.4,227.0,19.0,0.18,0,81,6.83,204.69,3.81,102.0,14.93,33.24,2.78,1.0,10.0,2.44,11.11,0.56,0.28,0.79,52,6.15,0.15
2020-05-31,2020-05-31,Bremen,1398,42,Bremen,HB,Bremen,420,682986,0.0,355.0,0.0,0.0,100.0,100.0,2.12,161.0,-66.0,0.12,0,82,6.83,204.69,0.0,99.0,14.49,23.57,-9.66,0.0,10.0,0.0,0.0,100.0,100.0,0.83,53,6.15,0.0
2020-06-01,2020-06-01,Bremen,1398,42,Bremen,HB,Bremen,420,682986,0.0,343.0,0.0,0.0,100.0,100.0,2.12,142.0,-19.0,0.11,0,83,6.83,204.69,0.0,86.0,12.59,20.79,-2.78,0.0,8.0,0.0,0.0,100.0,100.0,0.86,54,6.15,0.0
2020-06-02,2020-06-02,Bremen,1436,42,Bremen,HB,Bremen,420,682986,38.0,378.0,2.72,11.08,0.53,0.28,1.7,163.0,21.0,0.12,0,84,6.83,210.25,5.56,123.0,18.01,23.87,3.07,0.0,7.0,0.0,0.0,100.0,100.0,0.0,55,6.15,0.0
2020-06-03,2020-06-03,Bremen,1447,43,Bremen,HB,Bremen,420,682986,11.0,370.0,0.77,2.91,1.22,0.51,1.07,156.0,-7.0,0.11,0,85,6.83,211.86,1.61,125.0,18.3,22.84,-1.02,1.0,7.0,2.38,14.29,0.57,0.25,0.56,56,6.3,0.15
2020-06-04,2020-06-04,Bremen,1462,44,Bremen,HB,Bremen,420,682986,15.0,358.0,1.04,4.05,0.97,0.43,0.82,166.0,10.0,0.12,0,86,6.83,214.06,2.2,114.0,16.69,24.3,1.46,1.0,7.0,2.33,14.29,0.58,0.25,1.78,57,6.44,0.15
2020-06-05,2020-06-05,Bremen,1498,44,Bremen,HB,Bremen,420,682986,36.0,369.0,2.46,10.06,0.56,0.29,1.0,199.0,33.0,0.14,-1,87,6.83,219.33,5.27,126.0,18.45,29.14,4.83,0.0,7.0,0.0,0.0,100.0,100.0,1.85,58,6.44,0.0
2020-06-06,2020-06-06,Bremen,1513,44,Bremen,HB,Bremen,420,682986,15.0,363.0,1.0,4.07,1.0,0.43,1.06,201.0,2.0,0.14,0,88,6.83,221.52,2.2,115.0,16.84,29.43,0.29,0.0,7.0,0.0,0.0,100.0,100.0,1.37,59,6.44,0.0
2020-06-07,2020-06-07,Bremen,1517,44,Bremen,HB,Bremen,420,682986,4.0,353.0,0.26,1.1,2.95,0.93,1.27,204.0,3.0,0.14,0,89,6.83,222.11,0.59,119.0,17.42,29.87,0.44,0.0,7.0,0.0,0.0,100.0,100.0,1.48,60,6.44,0.0
2020-06-08,2020-06-08,Bremen,1531,44,Bremen,HB,Bremen,420,682986,14.0,360.0,0.92,3.97,1.06,0.43,1.43,209.0,5.0,0.15,0,90,6.83,224.16,2.05,133.0,19.47,30.6,0.73,0.0,6.0,0.0,0.0,100.0,100.0,1.42,61,6.44,0.0
2020-06-09,2020-06-09,Bremen,1532,43,Bremen,HB,Bremen,420,682986,1.0,295.0,0.07,0.28,10.96,2.83,0.94,184.0,-25.0,0.13,0,91,6.83,224.3,0.15,96.0,14.06,26.94,-3.66,-1.0,5.0,-2.27,-16.67,0.0,0.0,1.32,62,6.3,-0.15
2020-06-10,2020-06-10,Bremen,1547,43,Bremen,HB,Bremen,420,682986,15.0,291.0,0.98,5.08,1.02,0.38,0.72,175.0,-9.0,0.12,1,92,6.83,226.5,2.2,100.0,14.64,25.62,-1.32,0.0,5.0,0.0,0.0,100.0,100.0,0.0,63,6.3,0.0
2020-06-11,2020-06-11,Bremen,1565,43,Bremen,HB,Bremen,420,682986,18.0,292.0,1.16,6.19,0.9,0.35,0.63,167.0,-8.0,0.11,0,93,6.83,229.14,2.64,103.0,15.08,24.45,-1.17,0.0,4.0,0.0,0.0,100.0,100.0,-1.33,64,6.3,0.0
2020-06-12,2020-06-12,Bremen,1573,45,Bremen,HB,Bremen,420,682986,8.0,282.0,0.51,2.74,1.68,0.53,0.5,175.0,8.0,0.12,0,94,6.83,230.31,1.17,75.0,10.98,25.62,1.17,2.0,6.0,4.65,50.0,0.4,0.18,1.23,65,6.59,0.29
2020-06-13,2020-06-13,Bremen,1581,45,Bremen,HB,Bremen,420,682986,8.0,285.0,0.51,2.84,1.69,0.52,0.69,183.0,8.0,0.12,0,95,6.83,231.48,1.17,68.0,9.96,26.79,1.17,0.0,4.0,0.0,0.0,100.0,100.0,0.98,66,6.59,0.0
2020-06-14,2020-06-14,Bremen,1589,46,Bremen,HB,Bremen,420,682986,8.0,290.0,0.51,2.81,1.69,0.52,0.85,153.0,-30.0,0.1,0,96,6.83,232.65,1.17,72.0,10.54,22.4,-4.39,1.0,5.0,2.22,25.0,0.59,0.21,2.02,67,6.73,0.15
2020-06-15,2020-06-15,Bremen,1592,48,Bremen,HB,Bremen,420,682986,3.0,280.0,0.19,1.03,4.01,0.98,0.83,145.0,-8.0,0.1,0,97,6.83,233.09,0.44,61.0,8.93,21.23,-1.17,2.0,7.0,4.35,40.0,0.41,0.19,4.65,68,7.03,0.29
2020-06-16,2020-06-16,Bremen,1593,48,Bremen,HB,Bremen,420,682986,1.0,280.0,0.06,0.36,11.38,2.27,0.9,131.0,-14.0,0.09,0,98,6.83,233.24,0.15,61.0,8.93,19.18,-2.05,0.0,6.0,0.0,0.0,100.0,100.0,4.07,69,7.03,0.0
2020-06-17,2020-06-17,Bremen,1607,49,Bremen,HB,Bremen,420,682986,14.0,285.0,0.88,5.0,1.1,0.39,0.64,109.0,-22.0,0.07,0,99,6.83,235.29,2.05,60.0,8.78,15.96,-3.22,1.0,7.0,2.08,16.67,0.62,0.24,4.8,70,7.17,0.15
2020-06-18,2020-06-18,Bremen,1619,49,Bremen,HB,Bremen,420,682986,12.0,271.0,0.75,4.21,1.24,0.42,0.55,106.0,-3.0,0.07,0,100,6.83,237.04,1.76,54.0,7.91,15.52,-0.44,0.0,8.0,0.0,0.0,100.0,100.0,5.26,71,7.17,0.0
2020-06-19,2020-06-19,Bremen,1626,49,Bremen,HB,Bremen,420,682986,7.0,254.0,0.43,2.58,1.93,0.54,0.7,109.0,3.0,0.07,0,101,6.83,238.07,1.02,53.0,7.76,15.96,0.44,0.0,8.0,0.0,0.0,100.0,100.0,3.17,72,7.17,0.0
2020-06-20,2020-06-20,Bremen,1636,49,Bremen,HB,Bremen,420,682986,10.0,238.0,0.62,3.94,1.45,0.43,0.89,105.0,-4.0,0.07,0,102,6.83,239.53,1.46,55.0,8.05,15.37,-0.59,0.0,7.0,0.0,0.0,100.0,100.0,3.48,73,7.17,0.0
2020-06-21,2020-06-21,Bremen,1645,49,Bremen,HB,Bremen,420,682986,9.0,247.0,0.55,3.78,1.58,0.44,1.29,113.0,8.0,0.07,0,103,6.83,240.85,1.32,56.0,8.2,16.54,1.17,0.0,7.0,0.0,0.0,100.0,100.0,2.52,74,7.17,0.0
2020-06-22,2020-06-22,Bremen,1648,49,Bremen,HB,Bremen,420,682986,3.0,250.0,0.18,1.21,4.14,0.87,1.5,101.0,-12.0,0.06,0,104,6.83,241.29,0.44,56.0,8.2,14.79,-1.76,0.0,7.0,0.0,0.0,100.0,100.0,0.75,75,7.17,0.0
2020-06-23,2020-06-23,Bremen,1654,49,Bremen,HB,Bremen,420,682986,6.0,218.0,0.36,2.4,2.23,0.57,1.29,89.0,-12.0,0.06,0,105,6.83,242.17,0.88,61.0,8.93,13.03,-1.76,0.0,7.0,0.0,0.0,100.0,100.0,1.04,76,7.17,0.0
2020-06-24,2020-06-24,Bremen,1653,49,Bremen,HB,Bremen,420,682986,-1.0,206.0,-0.06,-0.46,0.0,0.0,0.88,80.0,-9.0,0.05,0,106,6.83,242.02,-0.15,46.0,6.73,11.71,-1.32,0.0,6.0,0.0,0.0,100.0,100.0,0.0,77,7.17,0.0
2020-06-25,2020-06-25,Bremen,1653,49,Bremen,HB,Bremen,420,682986,0.0,191.0,0.0,0.0,100.0,100.0,0.56,72.0,-8.0,0.04,0,107,6.83,242.02,0.0,34.0,4.98,10.54,-1.17,0.0,5.0,0.0,0.0,100.0,100.0,0.0,78,7.17,0.0
2020-06-26,2020-06-26,Bremen,1658,49,Bremen,HB,Bremen,420,682986,5.0,160.0,0.3,2.62,2.62,0.54,0.44,69.0,-3.0,0.04,0,108,6.83,242.75,0.73,32.0,4.69,10.1,-0.44,0.0,5.0,0.0,0.0,100.0,100.0,0.0,79,7.17,0.0
2020-06-27,2020-06-27,Bremen,1659,50,Bremen,HB,Bremen,420,682986,1.0,146.0,0.06,0.62,11.84,1.43,0.22,67.0,-2.0,0.04,0,109,6.83,242.9,0.15,23.0,3.37,9.81,-0.29,1.0,6.0,2.04,20.0,0.62,0.23,1.47,80,7.32,0.15
2020-06-28,2020-06-28,Bremen,1661,50,Bremen,HB,Bremen,420,682986,2.0,144.0,0.12,1.37,6.09,0.8,0.29,68.0,1.0,0.04,0,110,6.83,243.19,0.29,16.0,2.34,9.96,0.15,0.0,6.0,0.0,0.0,100.0,100.0,1.39,81,7.32,0.0
2020-06-29,2020-06-29,Bremen,1661,50,Bremen,HB,Bremen,420,682986,0.0,130.0,0.0,0.0,100.0,100.0,0.4,54.0,-14.0,0.03,0,111,6.83,243.19,0.0,13.0,1.9,7.91,-2.05,0.0,6.0,0.0,0.0,100.0,100.0,1.64,82,7.32,0.0
2020-06-30,2020-06-30,Bremen,1662,53,Bremen,HB,Bremen,420,682986,1.0,130.0,0.06,0.77,11.86,1.21,0.5,43.0,-11.0,0.03,0,112,6.83,243.34,0.15,8.0,1.17,6.3,-1.61,3.0,10.0,6.0,50.0,0.36,0.18,6.56,83,7.76,0.44
2020-07-01,2020-07-01,Bremen,1667,53,Bremen,HB,Bremen,420,682986,5.0,120.0,0.3,3.85,2.64,0.44,1.0,41.0,-2.0,0.02,0,113,6.83,244.07,0.73,14.0,2.05,6.0,-0.29,0.0,10.0,0.0,0.0,100.0,100.0,6.67,84,7.76,0.0
2020-07-02,2020-07-02,Bremen,1670,53,Bremen,HB,Bremen,420,682986,3.0,105.0,0.18,2.5,4.19,0.55,1.0,34.0,-7.0,0.02,0,114,6.83,244.51,0.44,17.0,2.49,4.98,-1.02,0.0,10.0,0.0,0.0,100.0,100.0,7.41,85,7.76,0.0
2020-07-03,2020-07-03,Bremen,1675,53,Bremen,HB,Bremen,420,682986,5.0,102.0,0.3,4.76,2.65,0.4,1.0,30.0,-4.0,0.02,0,115,6.83,245.24,0.73,17.0,2.49,4.39,-0.59,0.0,8.0,0.0,0.0,100.0,100.0,7.55,86,7.76,0.0
2020-07-04,2020-07-04,Bremen,1675,53,Bremen,HB,Bremen,420,682986,0.0,94.0,0.0,0.0,100.0,100.0,1.5,27.0,-3.0,0.02,0,116,6.83,245.24,0.0,16.0,2.34,3.95,-0.44,0.0,8.0,0.0,0.0,100.0,100.0,5.45,87,7.76,0.0
2020-07-05,2020-07-05,Bremen,1678,53,Bremen,HB,Bremen,420,682986,3.0,89.0,0.18,3.19,4.21,0.48,1.5,24.0,-3.0,0.01,0,117,6.83,245.68,0.44,17.0,2.49,3.51,-0.44,0.0,7.0,0.0,0.0,100.0,100.0,5.36,88,7.76,0.0
2020-03-04,2020-03-04,Hamburg,3,0,Hamburg,HH,Hamburg,755,1841179,,,,,0.0,0.0,,,,,-1,0,18.41,0.16,,,,,,,,,,0.0,0.0,,0,0.0,
2020-03-05,2020-03-05,Hamburg,5,0,Hamburg,HH,Hamburg,755,1841179,2.0,,66.67,,0.16,0.0,,,,,0,0,18.41,0.27,0.11,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-06,2020-03-06,Hamburg,11,0,Hamburg,HH,Hamburg,755,1841179,6.0,,120.0,,0.14,0.0,,,,,0,1,18.41,0.6,0.33,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-07,2020-03-07,Hamburg,13,0,Hamburg,HH,Hamburg,755,1841179,2.0,,18.18,,0.23,0.0,,,,,0,2,18.41,0.71,0.11,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-08,2020-03-08,Hamburg,13,0,Hamburg,HH,Hamburg,755,1841179,0.0,,0.0,,100.0,0.0,,,,,0,3,18.41,0.71,0.0,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-09,2020-03-09,Hamburg,17,0,Hamburg,HH,Hamburg,755,1841179,4.0,,30.77,,0.2,0.0,,,,,0,4,18.41,0.92,0.22,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-10,2020-03-10,Hamburg,29,0,Hamburg,HH,Hamburg,755,1841179,12.0,,70.59,,0.16,0.0,,,,,0,5,18.41,1.58,0.65,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-11,2020-03-11,Hamburg,48,0,Hamburg,HH,Hamburg,755,1841179,19.0,,65.52,,0.17,0.0,,,,,0,6,18.41,2.61,1.03,45.0,2.44,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-12,2020-03-12,Hamburg,88,0,Hamburg,HH,Hamburg,755,1841179,40.0,,83.33,,0.16,0.0,,,,,0,7,18.41,4.78,2.17,83.0,4.51,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-13,2020-03-13,Hamburg,99,0,Hamburg,HH,Hamburg,755,1841179,11.0,,12.5,,0.27,0.0,,,,,0,8,18.41,5.38,0.6,88.0,4.78,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-14,2020-03-14,Hamburg,158,0,Hamburg,HH,Hamburg,755,1841179,59.0,,59.6,,0.17,0.0,,,,,0,9,18.41,8.58,3.2,145.0,7.88,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-15,2020-03-15,Hamburg,162,0,Hamburg,HH,Hamburg,755,1841179,4.0,,2.53,,0.55,0.0,5.0,,,,0,10,18.41,8.8,0.22,149.0,8.09,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-16,2020-03-16,Hamburg,260,0,Hamburg,HH,Hamburg,755,1841179,98.0,,60.49,,0.17,0.0,3.44,257.0,,4.46,0,11,18.41,14.12,5.32,243.0,13.2,13.96,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-17,2020-03-17,Hamburg,310,0,Hamburg,HH,Hamburg,755,1841179,50.0,,19.23,,0.23,0.0,3.0,305.0,48.0,4.13,0,12,18.41,16.84,2.72,281.0,15.26,16.57,2.61,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-18,2020-03-18,Hamburg,358,0,Hamburg,HH,Hamburg,755,1841179,48.0,,15.48,,0.25,0.0,2.2,347.0,42.0,3.48,0,13,18.41,19.44,2.61,310.0,16.84,18.85,2.28,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-19,2020-03-19,Hamburg,432,0,Hamburg,HH,Hamburg,755,1841179,74.0,,20.67,,0.23,0.0,2.12,419.0,72.0,3.5,0,14,18.41,23.46,4.02,344.0,18.68,22.76,3.91,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-20,2020-03-20,Hamburg,586,0,Hamburg,HH,Hamburg,755,1841179,154.0,,35.65,,0.19,0.0,2.03,573.0,154.0,3.81,0,15,18.41,31.83,8.36,487.0,26.45,31.12,8.36,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-21,2020-03-21,Hamburg,587,0,Hamburg,HH,Hamburg,755,1841179,1.0,,0.17,,4.4,0.0,1.72,570.0,-3.0,3.54,0,16,18.41,31.88,0.05,429.0,23.3,30.96,-0.16,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-22,2020-03-22,Hamburg,872,0,Hamburg,HH,Hamburg,755,1841179,285.0,,48.55,,0.18,0.0,1.98,843.0,273.0,3.4,0,17,18.41,47.36,15.48,710.0,38.56,45.79,14.83,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-23,2020-03-23,Hamburg,943,0,Hamburg,HH,Hamburg,755,1841179,71.0,,8.14,,0.31,0.0,1.92,895.0,52.0,2.98,0,18,18.41,51.22,3.86,683.0,37.1,48.61,2.82,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-24,2020-03-24,Hamburg,1043,0,Hamburg,HH,Hamburg,755,1841179,100.0,,10.6,,0.28,0.0,1.75,955.0,60.0,2.47,0,19,18.41,56.65,5.43,733.0,39.81,51.87,3.26,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-25,2020-03-25,Hamburg,1262,0,Hamburg,HH,Hamburg,755,1841179,219.0,1259.0,21.0,,0.22,0.0,2.01,1163.0,208.0,2.55,0,20,18.41,68.54,11.89,904.0,49.1,63.17,11.3,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,2020-03-26,Hamburg,1265,0,Hamburg,HH,Hamburg,755,1841179,3.0,1260.0,0.24,0.24,3.25,3.24,1.46,1107.0,-56.0,2.08,0,21,18.41,68.71,0.16,833.0,45.24,60.12,-3.04,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
2020-03-27,2020-03-27,Hamburg,1693,2,Hamburg,HH,Hamburg,755,1841179,428.0,1682.0,33.83,33.97,0.2,0.2,1.39,1531.0,424.0,2.35,0,22,18.41,91.95,23.25,1107.0,60.12,83.15,23.03,2.0,2.0,,,0.0,0.0,2.27,0,0.11,0.11
2020-03-28,2020-03-28,Hamburg,1765,2,Hamburg,HH,Hamburg,755,1841179,72.0,1752.0,4.25,4.28,0.42,0.42,1.45,1505.0,-26.0,1.92,0,23,18.41,95.86,3.91,1178.0,63.98,81.74,-1.41,0.0,2.0,0.0,0.0,100.0,100.0,1.38,0,0.11,0.0
2020-03-29,2020-03-29,Hamburg,1846,4,Hamburg,HH,Hamburg,755,1841179,81.0,1833.0,4.59,4.62,0.4,0.4,1.13,1536.0,31.0,1.78,0,24,18.41,100.26,4.4,974.0,52.9,83.42,1.68,2.0,4.0,100.0,100.0,0.15,0.15,2.68,0,0.22,0.11
2020-03-30,2020-03-30,Hamburg,2053,5,Hamburg,HH,Hamburg,755,1841179,207.0,2036.0,11.21,11.29,0.28,0.28,1.4,1695.0,159.0,1.75,0,25,18.41,111.5,11.24,1110.0,60.29,92.06,8.64,1.0,5.0,25.0,25.0,0.21,0.21,2.06,0,0.27,0.05
2020-03-31,2020-03-31,Hamburg,2191,9,Hamburg,HH,Hamburg,755,1841179,138.0,2162.0,6.72,6.78,0.34,0.34,1.14,1759.0,64.0,1.62,0,26,18.41,119.0,7.5,1148.0,62.35,95.54,3.48,4.0,9.0,80.0,80.0,0.16,0.16,3.2,0,0.49,0.22
2020-04-01,2020-04-01,Hamburg,2311,14,Hamburg,HH,Hamburg,755,1841179,120.0,2263.0,5.48,5.55,0.37,0.37,0.95,1725.0,-34.0,1.37,0,27,18.41,125.52,6.52,1049.0,56.97,93.69,-1.85,5.0,14.0,55.56,55.56,0.17,0.17,4.52,1,0.76,0.27
2020-04-02,2020-04-02,Hamburg,2406,14,Hamburg,HH,Hamburg,755,1841179,95.0,2318.0,4.11,4.2,0.42,0.42,0.98,1819.0,94.0,1.41,0,28,18.41,130.68,5.16,1141.0,61.97,98.79,5.11,0.0,14.0,0.0,0.0,100.0,100.0,4.07,2,0.76,0.0
2020-04-03,2020-04-03,Hamburg,2596,16,Hamburg,HH,Hamburg,755,1841179,190.0,2497.0,7.9,8.2,0.32,0.31,0.75,1724.0,-95.0,1.09,0,29,18.41,141.0,10.32,903.0,49.04,93.63,-5.16,2.0,16.0,14.29,14.29,0.25,0.25,2.87,3,0.87,0.11
2020-04-04,2020-04-04,Hamburg,2697,16,Hamburg,HH,Hamburg,755,1841179,101.0,2539.0,3.89,4.04,0.44,0.43,0.83,1754.0,30.0,1.05,0,30,18.41,146.48,5.49,932.0,50.62,95.26,1.63,0.0,16.0,0.0,0.0,100.0,100.0,3.26,4,0.87,0.0
2020-04-05,2020-04-05,Hamburg,2945,19,Hamburg,HH,Hamburg,755,1841179,248.0,2783.0,9.2,9.77,0.3,0.29,0.93,1902.0,148.0,1.04,0,31,18.41,159.95,13.47,1099.0,59.69,103.3,8.04,3.0,19.0,18.75,18.75,0.23,0.23,2.11,5,1.03,0.16
2020-04-06,2020-04-06,Hamburg,2993,19,Hamburg,HH,Hamburg,755,1841179,48.0,2733.0,1.63,1.72,0.72,0.69,0.95,1731.0,-171.0,0.86,0,32,18.41,162.56,2.61,940.0,51.05,94.01,-9.29,0.0,19.0,0.0,0.0,100.0,100.0,2.05,6,1.03,0.0
2020-04-07,2020-04-07,Hamburg,3059,20,Hamburg,HH,Hamburg,755,1841179,66.0,2749.0,2.21,2.41,0.6,0.56,1.02,1794.0,63.0,0.88,1,33,18.41,166.14,3.58,868.0,47.14,97.44,3.42,1.0,20.0,5.26,5.26,0.38,0.38,1.5,7,1.09,0.05
2020-04-08,2020-04-08,Hamburg,3165,23,Hamburg,HH,Hamburg,755,1841179,106.0,2807.0,3.47,3.86,0.46,0.44,0.99,1472.0,-322.0,0.63,0,34,18.41,171.9,5.76,854.0,46.38,79.95,-17.49,3.0,23.0,15.0,15.0,0.25,0.25,1.0,8,1.25,0.16
2020-04-09,2020-04-09,Hamburg,3320,44,Hamburg,HH,Hamburg,755,1841179,155.0,2888.0,4.9,5.52,0.39,0.37,0.84,1555.0,83.0,0.63,0,35,18.41,180.32,8.42,914.0,49.64,84.46,4.51,21.0,44.0,91.3,91.3,0.15,0.15,3.6,9,2.39,1.14
2020-04-10,2020-04-10,Hamburg,3551,53,Hamburg,HH,Hamburg,755,1841179,231.0,2965.0,6.96,8.0,0.33,0.32,0.82,1705.0,150.0,0.65,0,36,18.41,192.86,12.55,955.0,51.87,92.6,8.15,9.0,53.0,20.45,20.45,0.23,0.23,3.34,10,2.88,0.49
2020-04-11,2020-04-11,Hamburg,3663,56,Hamburg,HH,Hamburg,755,1841179,112.0,3076.0,3.15,3.78,0.49,0.44,0.91,1610.0,-95.0,0.58,0,37,18.41,198.95,6.08,966.0,52.47,87.44,-5.16,3.0,56.0,5.66,5.66,0.37,0.37,3.4,11,3.04,0.16
2020-04-12,2020-04-12,Hamburg,3742,56,Hamburg,HH,Hamburg,755,1841179,79.0,2870.0,2.16,2.57,0.6,0.54,0.99,1551.0,-59.0,0.54,0,38,18.41,203.24,4.29,797.0,43.29,84.24,-3.2,0.0,56.0,0.0,0.0,100.0,100.0,3.8,12,3.04,0.0
2020-04-13,2020-04-13,Hamburg,3770,56,Hamburg,HH,Hamburg,755,1841179,28.0,2827.0,0.75,0.98,1.24,1.02,1.16,1459.0,-92.0,0.49,0,39,18.41,204.76,1.52,777.0,42.2,79.24,-5.0,0.0,56.0,0.0,0.0,100.0,100.0,3.33,13,3.04,0.0
2020-04-14,2020-04-14,Hamburg,3808,59,Hamburg,HH,Hamburg,755,1841179,38.0,2765.0,1.01,1.34,0.99,0.81,1.02,1402.0,-57.0,0.46,0,40,18.41,206.82,2.06,749.0,40.68,76.15,-3.1,3.0,59.0,5.36,5.36,0.37,0.37,3.4,14,3.2,0.16
2020-04-15,2020-04-15,Hamburg,3869,67,Hamburg,HH,Hamburg,755,1841179,61.0,2607.0,1.6,2.21,0.72,0.59,0.74,1273.0,-129.0,0.4,0,41,18.41,210.13,3.31,704.0,38.24,69.14,-7.01,8.0,67.0,13.56,13.56,0.26,0.26,4.19,15,3.64,0.43
2020-04-16,2020-04-16,Hamburg,3953,80,Hamburg,HH,Hamburg,755,1841179,84.0,2688.0,2.17,3.22,0.6,0.48,0.53,1256.0,-17.0,0.38,0,42,18.41,214.7,4.56,633.0,34.38,68.22,-0.92,13.0,80.0,19.4,19.4,0.23,0.23,3.16,16,4.34,0.71
