date,land,confirmed,dead,name,iso_code,capital,area,population,dow,weekend,confirmed_avg3,confirmed_change,confirmed_change_avg3,confirmed_change_3w,confirmed_change_pct,confirmed_change_pct_avg3,confirmed_change_pct_3w,confirmed_change_acceleration,confirmed_change_acceleration_avg3,confirmed_doubling_days,confirmed_doubling_days_3w,confirmed_doubling_days_avg3,confirmed_doubling_days_3w_avg3,confirmed_active_cases,confirmed_peak,confirmed_day_since_10,confirmed_per_100k,confirmed_change_per_100k,dead_avg3,dead_change,dead_change_avg3,dead_change_3w,dead_change_pct,dead_change_pct_avg3,dead_change_pct_3w,dead_change_acceleration,dead_change_acceleration_avg3,dead_doubling_days,dead_doubling_days_3w,dead_doubling_days_avg3,dead_doubling_days_3w_avg3,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-04-05,Rhineland-Palatinate,3663,32,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,3508.0,159.0,168.0,,0.045,0.05,,-0.12,0.196,15.619,0.0,15.0,0.0,2293.0,0.983,19,89.674,3.892,29.0,3.0,2.0,,0.103,0.074,,0.0,0.0,7.041,0.0,30.0,0.0,9,0.783,0.073
2020-04-06,Rhineland-Palatinate,3882,32,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,3678.0,219.0,170.0,,0.06,0.048,,-0.377,-0.012,11.937,0.0,15.0,0.0,2291.0,0.892,20,95.035,5.361,31.0,0.0,2.0,,0.0,0.069,,1.0,0.0,100.0,0.0,30.0,0.0,10,0.783,0.0
2020-04-07,Rhineland-Palatinate,3992,34,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,3855.0,110.0,177.0,,0.028,0.048,,0.498,-0.041,24.807,0.0,16.0,0.0,2176.0,0.788,21,97.728,2.693,32.0,2.0,1.0,,0.062,0.032,,-inf,0.5,11.433,0.0,55.0,0.0,11,0.832,0.049
2020-04-08,Rhineland-Palatinate,4148,45,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,4004.0,156.0,149.0,3674.0,0.039,0.039,,-0.418,0.158,18.082,0.0,20.0,0.0,2177.0,0.744,22,101.547,3.819,36.0,11.0,4.0,45.0,0.324,0.125,,-4.5,-3.0,2.473,0.0,31.0,0.0,12,1.102,0.269
2020-04-09,Rhineland-Palatinate,4336,50,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,4156.0,188.0,152.0,3699.0,0.045,0.038,0.051,-0.205,-0.02,15.638,13.89,19.0,3.0,2124.0,0.673,23,106.15,4.602,44.0,5.0,7.0,50.0,0.111,0.194,0.111,0.545,-0.75,6.579,6.579,6.0,2.0,13,1.224,0.122
2020-04-10,Rhineland-Palatinate,4440,51,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,4315.0,104.0,159.0,3639.0,0.024,0.038,0.028,0.447,-0.046,29.244,24.998,20.0,13.0,2044.0,0.617,24,108.696,2.546,49.0,1.0,6.0,50.0,0.02,0.136,0.02,0.8,0.143,35.003,35.003,13.0,12.0,14,1.249,0.024
2020-04-11,Rhineland-Palatinate,4622,59,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,4460.0,182.0,144.0,3684.0,0.041,0.033,0.05,-0.75,0.094,17.254,14.203,23.0,20.0,2038.0,0.581,25,113.151,4.456,53.0,8.0,4.0,58.0,0.157,0.082,0.16,-7.0,0.333,4.757,4.67,20.0,20.0,15,1.444,0.196
2020-04-12,Rhineland-Palatinate,4734,64,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,4604.0,112.0,145.0,3681.0,0.024,0.033,0.03,0.385,-0.007,28.95,23.144,23.0,19.0,2008.0,0.552,26,115.893,2.742,58.0,5.0,6.0,62.0,0.085,0.113,0.086,0.375,-0.5,8.521,8.382,13.0,13.0,16,1.567,0.122
2020-04-13,Rhineland-Palatinate,4810,68,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,4725.0,76.0,120.0,3633.0,0.016,0.026,0.021,0.321,0.172,43.521,33.917,30.0,24.0,1911.0,0.506,27,117.754,1.861,64.0,4.0,6.0,66.0,0.062,0.103,0.065,0.2,0.0,11.433,11.087,8.0,8.0,17,1.665,0.098
2020-04-14,Rhineland-Palatinate,4880,70,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,4808.0,70.0,84.0,3510.0,0.015,0.018,0.019,0.079,0.3,47.975,36.32,41.0,32.0,1748.0,0.443,28,119.467,1.714,68.0,2.0,4.0,65.0,0.029,0.062,0.03,0.5,0.333,23.912,23.219,14.0,13.0,18,1.714,0.049
2020-04-15,Rhineland-Palatinate,5004,77,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,4894.0,124.0,85.0,3413.0,0.025,0.018,0.035,-0.771,-0.012,27.624,19.965,42.0,32.0,1642.0,0.398,29,122.503,3.036,71.0,7.0,4.0,77.0,0.1,0.059,0.108,-2.5,0.0,7.272,6.777,17.0,16.0,19,1.885,0.171
2020-04-16,Rhineland-Palatinate,5087,87,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,4994.0,83.0,100.0,3271.0,0.017,0.02,0.024,0.331,-0.176,42.135,28.848,36.0,26.0,1583.0,0.373,30,124.535,2.032,78.0,10.0,6.0,81.0,0.13,0.085,0.13,-0.429,-0.5,5.677,5.677,11.0,11.0,20,2.13,0.245
2020-04-17,Rhineland-Palatinate,5211,92,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,5097.0,124.0,104.0,3240.0,0.024,0.021,0.038,-0.494,-0.04,28.781,18.629,35.0,24.0,1548.0,0.352,31,127.571,3.036,86.0,5.0,8.0,84.0,0.057,0.103,0.062,0.5,-0.333,12.404,11.572,8.0,7.0,21,2.252,0.122
2020-04-18,Rhineland-Palatinate,5324,99,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,5208.0,113.0,111.0,3112.0,0.022,0.022,0.035,0.089,-0.067,32.31,20.219,33.0,22.0,1442.0,0.316,32,130.337,2.766,92.0,7.0,7.0,88.0,0.076,0.081,0.083,-0.4,0.125,9.452,8.66,10.0,9.0,22,2.424,0.171
2020-04-19,Rhineland-Palatinate,5432,106,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,5323.0,108.0,114.0,3036.0,0.02,0.022,0.035,0.044,-0.027,34.515,20.318,32.0,20.0,1440.0,0.308,33,132.981,2.644,99.0,7.0,6.0,94.0,0.071,0.065,0.08,0.0,0.143,10.146,9.056,10.0,9.0,23,2.595,0.171
2020-04-20,Rhineland-Palatinate,5523,107,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,5428.0,91.0,105.0,2939.0,0.017,0.02,0.03,0.157,0.079,41.721,23.47,36.0,21.0,1375.0,0.286,34,135.209,2.228,104.0,1.0,6.0,89.0,0.009,0.061,0.011,0.857,0.0,73.82,65.502,26.0,23.0,24,2.619,0.024
2020-04-21,Rhineland-Palatinate,5561,116,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,5510.0,38.0,82.0,2835.0,0.007,0.015,0.013,0.582,0.219,100.0,53.955,54.0,30.0,1225.0,0.249,35,136.139,0.93,109.0,9.0,4.0,97.0,0.084,0.038,0.101,-8.0,0.333,8.583,7.196,42.0,37.0,25,2.84,0.22
2020-04-22,Rhineland-Palatinate,5593,122,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,5560.0,32.0,50.0,2694.0,0.006,0.009,0.011,0.158,0.39,100.0,61.754,85.0,48.0,1153.0,0.231,36,136.922,0.783,115.0,6.0,6.0,99.0,0.052,0.055,0.062,0.333,-0.5,13.744,11.549,26.0,23.0,26,2.987,0.147
2020-04-23,Rhineland-Palatinate,5643,131,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,5598.0,50.0,38.0,2511.0,0.009,0.007,0.019,-0.562,0.24,77.882,37.692,94.0,54.0,1021.0,0.2,37,138.146,1.224,123.0,9.0,8.0,105.0,0.074,0.07,0.091,-0.5,-0.333,9.738,7.966,11.0,10.0,27,3.207,0.22
2020-04-24,Rhineland-Palatinate,5731,136,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,5652.0,88.0,55.0,2369.0,0.016,0.01,0.035,-0.76,-0.447,44.794,20.123,75.0,39.0,997.0,0.191,38,140.301,2.154,130.0,5.0,7.0,110.0,0.038,0.057,0.048,0.444,0.125,18.505,14.9,13.0,11.0,28,3.329,0.122
2020-04-25,Rhineland-Palatinate,5767,138,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,5718.0,36.0,66.0,2263.0,0.006,0.012,0.015,0.591,-0.2,100.0,45.959,67.0,31.0,957.0,0.181,39,141.182,0.881,135.0,2.0,5.0,109.0,0.015,0.038,0.018,0.6,0.286,47.48,38.469,24.0,19.0,29,3.378,0.049
2020-04-26,Rhineland-Palatinate,5835,147,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,5775.0,68.0,57.0,2172.0,0.012,0.01,0.03,-0.889,0.136,59.131,23.412,76.0,34.0,955.0,0.179,40,142.847,1.665,140.0,9.0,4.0,115.0,0.065,0.03,0.083,-3.5,0.2,10.971,8.737,31.0,25.0,30,3.599,0.22
2020-04-27,Rhineland-Palatinate,5879,152,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,5829.0,44.0,54.0,1997.0,0.008,0.009,0.02,0.353,0.053,92.267,34.562,78.0,32.0,875.0,0.161,41,143.924,1.077,146.0,5.0,6.0,120.0,0.034,0.043,0.043,0.444,-0.5,20.723,16.286,23.0,18.0,31,3.721,0.122
2020-04-28,Rhineland-Palatinate,5928,157,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,5880.0,49.0,51.0,1936.0,0.008,0.009,0.025,-0.114,0.056,83.51,28.594,82.0,30.0,841.0,0.153,42,145.123,1.2,152.0,5.0,6.0,123.0,0.033,0.041,0.042,0.0,0.0,21.416,16.98,18.0,15.0,32,3.844,0.122
2020-04-29,Rhineland-Palatinate,5982,161,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,5929.0,54.0,49.0,1834.0,0.009,0.008,0.028,-0.102,0.039,76.438,25.196,84.0,29.0,771.0,0.138,43,146.445,1.322,157.0,4.0,5.0,116.0,0.025,0.033,0.033,0.2,0.167,27.551,21.659,23.0,18.0,33,3.941,0.098
2020-04-30,Rhineland-Palatinate,6029,166,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,5980.0,47.0,51.0,1693.0,0.008,0.009,0.026,0.13,-0.041,88.568,27.393,81.0,27.0,705.0,0.124,44,147.596,1.151,161.0,5.0,4.0,116.0,0.031,0.025,0.043,-0.25,0.2,22.664,16.425,25.0,19.0,34,4.064,0.122
2020-05-01,Rhineland-Palatinate,6086,172,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,6032.0,57.0,51.0,1646.0,0.009,0.009,0.034,-0.213,0.0,73.662,20.932,82.0,25.0,654.0,0.114,45,148.991,1.395,166.0,6.0,5.0,121.0,0.036,0.031,0.052,-0.2,-0.25,19.522,13.744,23.0,17.0,35,4.211,0.147
2020-05-02,Rhineland-Palatinate,6099,173,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,6075.0,13.0,44.0,1477.0,0.002,0.007,0.008,0.772,0.137,100.0,88.109,84.0,39.0,576.0,0.099,46,149.31,0.318,171.0,1.0,4.0,114.0,0.006,0.024,0.008,0.833,0.2,100.0,84.217,40.0,32.0,36,4.235,0.024
2020-05-03,Rhineland-Palatinate,6133,176,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,6104.0,34.0,29.0,1399.0,0.006,0.005,0.023,-1.615,0.341,100.0,30.456,93.0,57.0,572.0,0.098,47,150.142,0.832,174.0,3.0,3.0,112.0,0.017,0.018,0.026,-2.0,0.25,40.317,26.685,65.0,52.0,37,4.309,0.073
2020-05-04,Rhineland-Palatinate,6150,177,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,6129.0,17.0,24.0,1340.0,0.003,0.004,0.012,0.5,0.172,100.0,57.388,100.0,52.0,557.0,0.095,48,150.558,0.416,176.0,1.0,2.0,109.0,0.006,0.011,0.009,0.667,0.333,100.0,77.978,70.0,54.0,38,4.333,0.024
2020-05-05,Rhineland-Palatinate,6160,182,Rhineland-Palatinate,RP,Mainz,19854,4084844,1,False,6148.0,10.0,20.0,1280.0,0.002,0.003,0.007,0.412,0.167,100.0,93.228,100.0,60.0,517.0,0.088,49,150.803,0.245,178.0,5.0,2.0,112.0,0.028,0.011,0.046,-4.0,0.0,24.882,15.455,66.0,50.0,39,4.456,0.122
2020-05-06,Rhineland-Palatinate,6191,187,Rhineland-Palatinate,RP,Mainz,19854,4084844,2,False,6165.0,31.0,17.0,1187.0,0.005,0.003,0.024,-2.1,0.15,100.0,28.966,100.0,68.0,460.0,0.077,50,151.562,0.759,182.0,5.0,4.0,110.0,0.027,0.022,0.045,0.0,-1.0,25.576,15.87,44.0,31.0,40,4.578,0.122
2020-05-07,Rhineland-Palatinate,6213,189,Rhineland-Palatinate,RP,Mainz,19854,4084844,3,False,6189.0,22.0,24.0,1126.0,0.004,0.004,0.019,0.29,-0.412,100.0,37.744,100.0,47.0,446.0,0.074,51,152.1,0.539,186.0,2.0,4.0,102.0,0.011,0.022,0.018,0.6,0.0,65.155,38.469,35.0,21.0,41,4.627,0.049
2020-05-08,Rhineland-Palatinate,6241,192,Rhineland-Palatinate,RP,Mainz,19854,4084844,4,False,6214.0,28.0,26.0,1030.0,0.005,0.004,0.025,-0.273,-0.083,100.0,28.22,100.0,33.0,406.0,0.067,52,152.786,0.685,189.0,3.0,3.0,100.0,0.016,0.016,0.029,-0.5,0.25,44.014,23.912,50.0,29.0,42,4.7,0.073
2020-05-09,Rhineland-Palatinate,6282,195,Rhineland-Palatinate,RP,Mainz,19854,4084844,5,True,6244.0,41.0,30.0,958.0,0.007,0.005,0.04,-0.464,-0.154,100.0,17.758,100.0,28.0,403.0,0.066,53,153.79,1.004,192.0,3.0,3.0,96.0,0.016,0.016,0.03,0.0,0.0,44.707,23.45,49.0,27.0,43,4.774,0.073
2020-05-10,Rhineland-Palatinate,6291,195,Rhineland-Palatinate,RP,Mainz,19854,4084844,6,True,6274.0,9.0,30.0,859.0,0.001,0.005,0.009,0.78,0.0,100.0,74.128,100.0,34.0,363.0,0.059,54,154.01,0.22,194.0,0.0,2.0,89.0,0.0,0.01,0.0,1.0,0.333,100.0,100.0,58.0,43.0,44,4.774,0.0
2020-05-11,Rhineland-Palatinate,6313,195,Rhineland-Palatinate,RP,Mainz,19854,4084844,0,False,6294.0,22.0,20.0,790.0,0.003,0.003,0.026,-1.444,0.333,100.0,27.409,100.0,48.0,331.0,0.054,55,154.549,0.539,195.0,0.0,1.0,88.0,0.0,0.005,0.0,,0.5,100.0,100.0,86.0,81.0,45,4.774,0.0
2020-03-18,North Rhine-Westphalia,2372,6,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,,,,,,,,,,0.0,0.0,,,,,1,13.227,,,,,,,,,,,0.0,0.0,,,0,0.033,
2020-03-19,North Rhine-Westphalia,3033,6,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,3,False,,661.0,,,0.279,,,,,2.82,0.0,,,,,2,16.913,3.686,,0.0,,,0.0,,,,,100.0,0.0,,,0,0.033,0.0
2020-03-20,North Rhine-Westphalia,3497,6,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,4,False,2984.0,464.0,,,0.153,,,0.298,,4.869,0.0,3.0,0.0,,,3,19.501,2.587,6.0,0.0,,,0.0,,,,,100.0,0.0,75.0,0.0,0,0.033,0.0
2020-03-21,North Rhine-Westphalia,3542,6,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,5,True,3392.0,45.0,408.0,,0.013,0.137,,0.903,,54.211,0.0,17.0,0.0,,,4,19.752,0.251,6.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,100.0,0.0,0,0.033,0.0
2020-03-22,North Rhine-Westphalia,3545,6,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,6,True,3532.0,3.0,139.0,,0.001,0.041,,0.933,0.659,100.0,0.0,53.0,0.0,,,5,19.768,0.017,6.0,0.0,0.0,,0.0,0.0,,,,100.0,0.0,100.0,0.0,0,0.033,0.0
2020-03-23,North Rhine-Westphalia,5615,28,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,0,False,4062.0,2070.0,530.0,,0.584,0.15,,-689.0,-2.813,1.507,0.0,64.0,0.0,,,6,31.312,11.543,12.0,22.0,6.0,,3.667,1.0,,-inf,-inf,0.45,0.0,75.0,0.0,1,0.156,0.123
2020-03-24,North Rhine-Westphalia,6318,33,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,1,False,5273.0,703.0,1212.0,,0.125,0.298,,0.66,-1.287,5.876,0.0,27.0,0.0,,,7,35.232,3.92,24.0,5.0,12.0,,0.179,1.0,,0.773,-1.0,4.219,0.0,26.0,0.0,2,0.184,0.028
2020-03-25,North Rhine-Westphalia,7197,0,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,6362.0,879.0,1089.0,,0.139,0.207,,-0.25,0.101,5.321,0.0,5.0,0.0,,,8,40.133,4.902,24.0,-33.0,-0.0,,-1.0,-0.0,,7.6,1.0,0.0,0.0,2.0,0.0,2,0.0,-0.184
2020-03-26,North Rhine-Westphalia,7924,53,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,3,False,7159.0,727.0,797.0,,0.101,0.125,,0.173,0.268,7.203,0.0,6.0,0.0,,,9,44.187,4.054,22.0,53.0,-2.0,,inf,-0.083,,2.606,-inf,0.0,0.0,1.0,0.0,3,0.296,0.296
2020-03-27,North Rhine-Westphalia,9235,72,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,4,False,8070.0,1311.0,911.0,,0.165,0.127,,-0.803,-0.143,4.527,0.0,6.0,0.0,,,10,51.498,7.311,44.0,19.0,23.0,,0.358,1.045,,0.642,12.5,2.262,0.0,1.0,0.0,4,0.402,0.106
2020-03-28,North Rhine-Westphalia,10607,80,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,5,True,9250.0,1372.0,1180.0,,0.149,0.146,,-0.047,-0.295,5.004,0.0,5.0,0.0,,,11,59.149,7.651,69.0,8.0,25.0,,0.111,0.568,,0.579,-0.087,6.579,0.0,3.0,0.0,5,0.446,0.045
2020-03-29,North Rhine-Westphalia,11400,98,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,6,True,10462.0,793.0,1212.0,,0.075,0.131,,0.422,-0.027,9.614,0.0,6.0,0.0,,,12,63.571,4.422,82.0,18.0,13.0,,0.225,0.188,,-1.25,0.48,3.416,0.0,5.0,0.0,6,0.546,0.1
2020-03-30,North Rhine-Westphalia,12178,101,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,0,False,11396.0,778.0,934.0,,0.068,0.089,,0.019,0.229,10.499,0.0,9.0,0.0,9806.0,1.636,13,67.909,4.338,94.0,3.0,12.0,,0.031,0.146,,0.833,0.077,22.988,0.0,9.0,0.0,7,0.563,0.017
2020-03-31,North Rhine-Westphalia,13225,117,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,1,False,12245.0,1047.0,849.0,,0.086,0.074,,-0.346,0.091,8.404,0.0,10.0,0.0,10192.0,1.473,14,73.748,5.838,104.0,16.0,10.0,,0.158,0.106,,-4.333,0.167,4.714,0.0,14.0,0.0,8,0.652,0.089
2020-04-01,North Rhine-Westphalia,14351,134,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,13245.0,1126.0,1000.0,,0.085,0.082,,-0.075,-0.178,8.483,0.0,9.0,0.0,10854.0,1.412,15,80.027,6.279,117.0,17.0,13.0,,0.145,0.125,,-0.062,-0.3,5.109,0.0,9.0,0.0,9,0.747,0.095
2020-04-02,North Rhine-Westphalia,15427,161,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,3,False,14338.0,1076.0,1094.0,,0.075,0.083,,0.044,-0.094,9.587,0.0,9.0,0.0,11885.0,1.471,16,86.027,6.0,136.0,27.0,19.0,,0.201,0.162,,-0.588,-0.462,3.776,0.0,5.0,0.0,10,0.898,0.151
2020-04-03,North Rhine-Westphalia,16606,178,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,4,False,15453.0,1179.0,1114.0,,0.076,0.078,,-0.096,-0.018,9.412,0.0,9.0,0.0,13061.0,1.544,17,92.602,6.575,158.0,17.0,22.0,,0.106,0.162,,0.37,-0.158,6.905,0.0,5.0,0.0,11,0.993,0.095
2020-04-04,North Rhine-Westphalia,17885,200,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,5,True,16631.0,1279.0,1178.0,,0.077,0.076,,-0.085,-0.057,9.342,0.0,9.0,0.0,12270.0,1.159,18,99.734,7.132,179.0,22.0,21.0,,0.124,0.133,,-0.294,0.045,5.948,0.0,6.0,0.0,12,1.115,0.123
2020-04-05,North Rhine-Westphalia,18735,245,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,6,True,17778.0,850.0,1147.0,,0.048,0.069,,0.335,0.026,14.928,0.0,11.0,0.0,12417.0,1.087,19,104.474,4.74,206.0,45.0,26.0,,0.225,0.145,,-1.045,-0.238,3.416,0.0,6.0,0.0,13,1.366,0.251
2020-04-06,North Rhine-Westphalia,19384,255,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,0,False,18685.0,649.0,907.0,,0.035,0.051,,0.236,0.209,20.354,0.0,15.0,0.0,12187.0,0.991,20,108.093,3.619,236.0,10.0,30.0,,0.041,0.146,,0.778,-0.154,17.326,0.0,8.0,0.0,14,1.422,0.056
2020-04-07,North Rhine-Westphalia,20220,282,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,1,False,19431.0,836.0,746.0,,0.043,0.04,,-0.288,0.178,16.416,0.0,18.0,0.0,12296.0,0.937,21,112.755,4.662,259.0,27.0,23.0,,0.106,0.097,,-1.7,0.233,6.887,0.0,11.0,0.0,15,1.573,0.151
2020-04-08,North Rhine-Westphalia,20929,348,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,20188.0,709.0,758.0,18557.0,0.035,0.039,,0.152,-0.016,20.112,0.0,18.0,0.0,11694.0,0.818,22,116.709,3.954,292.0,66.0,32.0,342.0,0.234,0.124,,-1.444,-0.391,3.296,0.0,9.0,0.0,16,1.941,0.368
2020-04-09,North Rhine-Westphalia,21961,384,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,3,False,21010.0,1032.0,822.0,18928.0,0.049,0.041,0.056,-0.456,-0.084,14.401,12.807,18.0,3.0,11354.0,0.728,23,122.463,5.755,340.0,36.0,49.0,378.0,0.103,0.168,0.105,0.455,-0.531,7.041,6.926,5.0,2.0,17,2.141,0.201
2020-04-10,North Rhine-Westphalia,23028,446,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,4,False,21970.0,1067.0,960.0,19531.0,0.049,0.046,0.056,-0.034,-0.168,14.61,12.64,16.0,10.0,11628.0,0.703,24,128.413,5.95,390.0,62.0,50.0,440.0,0.161,0.147,0.164,-0.722,-0.02,4.631,4.564,6.0,5.0,18,2.487,0.346
2020-04-11,North Rhine-Westphalia,23644,472,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,5,True,22915.0,616.0,946.0,20102.0,0.027,0.043,0.032,0.423,0.015,26.257,22.322,17.0,15.0,11466.0,0.663,25,131.849,3.435,437.0,26.0,46.0,466.0,0.058,0.118,0.059,0.581,0.08,12.233,12.073,7.0,7.0,19,2.632,0.145
2020-04-12,North Rhine-Westphalia,24267,495,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,6,True,23646.0,623.0,730.0,20722.0,0.026,0.032,0.031,-0.011,0.228,26.651,22.71,23.0,20.0,11042.0,0.607,26,135.323,3.474,471.0,23.0,34.0,489.0,0.049,0.078,0.049,0.115,0.261,14.568,14.388,11.0,11.0,20,2.76,0.128
2020-04-13,North Rhine-Westphalia,24883,518,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,0,False,24265.0,616.0,620.0,19268.0,0.025,0.026,0.03,0.011,0.151,27.651,23.662,27.0,23.0,10532.0,0.55,27,138.758,3.435,495.0,23.0,24.0,490.0,0.046,0.051,0.047,0.0,0.294,15.262,15.081,14.0,14.0,21,2.889,0.128
2020-04-14,North Rhine-Westphalia,25300,545,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,1,False,24833.0,417.0,568.0,18982.0,0.017,0.023,0.022,0.323,0.084,41.707,32.373,31.0,26.0,9873.0,0.495,28,141.083,2.325,519.0,27.0,24.0,512.0,0.052,0.048,0.055,-0.174,0.0,13.642,12.923,15.0,14.0,22,3.039,0.151
2020-04-15,North Rhine-Westphalia,25835,607,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,25330.0,535.0,496.0,18638.0,0.021,0.02,0.028,-0.283,0.127,33.124,24.938,36.0,28.0,9229.0,0.442,29,144.066,2.983,554.0,62.0,35.0,607.0,0.114,0.067,0.121,-1.296,-0.458,6.433,6.064,12.0,12.0,23,3.385,0.346
2020-04-16,North Rhine-Westphalia,26383,663,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,3,False,25838.0,548.0,509.0,18459.0,0.021,0.02,0.029,-0.024,-0.026,33.023,23.92,35.0,27.0,8498.0,0.389,30,147.122,3.056,606.0,56.0,52.0,610.0,0.092,0.094,0.092,0.097,-0.486,7.855,7.855,9.0,8.0,24,3.697,0.312
2020-04-17,North Rhine-Westphalia,27030,726,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,4,False,26408.0,647.0,570.0,17795.0,0.025,0.022,0.035,-0.181,-0.12,28.61,20.12,32.0,23.0,8295.0,0.367,31,150.73,3.608,665.0,63.0,59.0,654.0,0.095,0.097,0.103,-0.125,-0.135,7.636,7.052,7.0,7.0,25,4.048,0.351
2020-04-18,North Rhine-Westphalia,28006,791,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,5,True,27112.0,976.0,704.0,17399.0,0.036,0.027,0.055,-0.509,-0.235,19.541,12.981,27.0,19.0,8622.0,0.368,32,156.173,5.443,726.0,65.0,62.0,711.0,0.09,0.093,0.099,-0.032,-0.051,8.084,7.315,8.0,7.0,26,4.411,0.362
2020-04-19,North Rhine-Westphalia,28471,814,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,6,True,27878.0,465.0,766.0,17071.0,0.017,0.028,0.027,0.524,-0.088,42.092,26.281,27.0,18.0,8251.0,0.342,33,158.766,2.593,780.0,23.0,54.0,716.0,0.029,0.074,0.032,0.646,0.129,24.183,21.772,12.0,11.0,27,4.539,0.128
2020-04-20,North Rhine-Westphalia,28971,857,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,0,False,28480.0,500.0,602.0,16793.0,0.018,0.022,0.029,-0.075,0.214,39.815,24.01,36.0,22.0,8042.0,0.325,34,161.554,2.788,819.0,43.0,38.0,756.0,0.053,0.049,0.06,-0.87,0.296,13.465,11.885,17.0,16.0,28,4.779,0.24
2020-04-21,North Rhine-Westphalia,29389,896,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,1,False,28950.0,418.0,471.0,16164.0,0.014,0.017,0.025,0.164,0.218,48.387,28.192,43.0,26.0,7428.0,0.291,35,163.885,2.331,856.0,39.0,37.0,779.0,0.046,0.045,0.052,0.093,0.026,15.576,13.78,17.0,15.0,29,4.996,0.217
2020-04-22,North Rhine-Westphalia,30185,964,North Rhine-Westphalia,NW,Düsseldorf,34113,17932651,2,False,29484.0,796.0,533.0,15834.0,0.027,0.018,0.049,-0.904,-0.132,25.937,14.419,41.0,24.0,7157.0,0.271,36,168.324,4.439,903.0,68.0,47.0,830.0,0.076,0.055,0.087,-0.744,-0.27,9.476,8.282,14.0,12.0,30,5.376,0.379
